Order.ID,Ship.Date,Ship.Mode,Shipping.Cost
IN-2012-13919,2012-09-12 00:00:00.000,Second Class,3.35
MO-2012-5940,2012-09-19 00:00:00.000,Second Class,99.6
MX-2012-149454,2012-09-15 00:00:00.000,Same Day,4.805
MX-2012-161473,2012-09-25 00:00:00.000,First Class,10.673
IN-2012-18434,2012-10-08 00:00:00.000,Second Class,6.93
MX-2012-145611,2012-10-13 00:00:00.000,Second Class,5.053
ES-2012-4319979,2012-10-21 00:00:00.000,First Class,39.88
IN-2012-17748,2012-10-27 00:00:00.000,First Class,27.23
ES-2012-4574908,2012-10-26 00:00:00.000,Same Day,3.79
IN-2012-50935,2012-10-26 00:00:00.000,Same Day,11.21
IN-2012-50935,2012-10-26 00:00:00.000,Same Day,10.67
MX-2012-130015,2012-11-13 00:00:00.000,Same Day,8.022
ES-2012-1530191,2012-11-15 00:00:00.000,First Class,11.17
MX-2012-119487,2012-11-15 00:00:00.000,First Class,2.329
ES-2012-1835271,2012-11-14 00:00:00.000,Same Day,55.07
ES-2012-2006883,2012-11-21 00:00:00.000,First Class,38.14
MX-2012-101539,2012-11-30 00:00:00.000,First Class,8.432
MX-2012-161704,2012-12-20 00:00:00.000,Second Class,19.845
MX-2012-113341,2012-12-20 00:00:00.000,First Class,10.443
MX-2012-142174,2012-12-28 00:00:00.000,First Class,0.504
MX-2012-114902,2012-12-27 00:00:00.000,Same Day,51.232
MX-2012-114902,2012-12-27 00:00:00.000,Same Day,5.522
CA-2013-1140,2013-01-05 00:00:00.000,Second Class,24.71
ES-2013-5506373,2013-01-06 00:00:00.000,Second Class,132.18
MX-2013-156454,2013-01-11 00:00:00.000,Second Class,15.788
ES-2013-4688767,2013-01-11 00:00:00.000,First Class,2.55
MX-2013-124807,2013-01-11 00:00:00.000,Second Class,6.289
MX-2013-137463,2013-01-12 00:00:00.000,Second Class,8.229
MX-2013-157868,2013-01-30 00:00:00.000,First Class,487.476
MX-2013-168354,2013-02-06 00:00:00.000,Second Class,1.138
CD-2013-4900,2013-02-16 00:00:00.000,Second Class,296.08
KE-2013-2790,2013-02-25 00:00:00.000,Second Class,73.51
ES-2013-2849768,2013-02-28 00:00:00.000,Second Class,7.07
ES-2013-2860574,2013-03-01 00:00:00.000,Second Class,730.91
ES-2013-5388599,2013-03-14 00:00:00.000,Second Class,5.18
ES-2013-5388599,2013-03-14 00:00:00.000,Second Class,5.66
IN-2013-70178,2013-03-17 00:00:00.000,Second Class,7.62
IN-2013-38720,2013-03-27 00:00:00.000,Second Class,68.55
EG-2013-8810,2013-04-03 00:00:00.000,Second Class,10.11
EG-2013-8810,2013-04-03 00:00:00.000,Second Class,27.57
BU-2013-3730,2013-04-04 00:00:00.000,First Class,38.95
MX-2013-121776,2013-04-05 00:00:00.000,Second Class,1.91
MX-2013-121776,2013-04-05 00:00:00.000,Second Class,1.999
IN-2013-84584,2013-04-15 00:00:00.000,Second Class,12.34
IN-2013-72740,2013-04-14 00:00:00.000,First Class,313.71
IN-2013-72740,2013-04-14 00:00:00.000,First Class,39.7
MX-2013-140319,2013-04-19 00:00:00.000,First Class,169.216
MX-2013-140319,2013-04-19 00:00:00.000,First Class,7.813
MX-2013-167080,2013-04-28 00:00:00.000,Second Class,3.0
IN-2013-15102,2013-05-10 00:00:00.000,Second Class,47.11
IN-2013-78711,2013-05-15 00:00:00.000,Same Day,29.8
CA-2013-3370,2013-05-17 00:00:00.000,First Class,3.81
DJ-2013-7120,2013-05-16 00:00:00.000,Same Day,88.38
MX-2013-162453,2013-05-19 00:00:00.000,First Class,5.603
MX-2013-162453,2013-05-19 00:00:00.000,First Class,8.305
IZ-2013-680,2013-05-26 00:00:00.000,Second Class,32.68
MX-2013-108385,2013-05-29 00:00:00.000,Second Class,2.103
MX-2013-108385,2013-05-29 00:00:00.000,Second Class,1.528
MX-2013-108385,2013-05-29 00:00:00.000,Second Class,3.148
EG-2013-3220,2013-06-06 00:00:00.000,Second Class,1.62
MX-2013-145681,2013-06-07 00:00:00.000,Second Class,5.035
IN-2013-34835,2013-06-06 00:00:00.000,First Class,3.22
IN-2013-35017,2013-06-09 00:00:00.000,Second Class,15.52
IN-2013-19624,2013-06-10 00:00:00.000,First Class,24.56
ES-2013-4998717,2013-06-13 00:00:00.000,First Class,5.78
ES-2013-2355379,2013-06-16 00:00:00.000,First Class,7.93
ES-2013-2355379,2013-06-16 00:00:00.000,First Class,25.27
ES-2013-4255605,2013-06-18 00:00:00.000,Second Class,19.67
MX-2013-132045,2013-06-19 00:00:00.000,Second Class,6.431
MX-2013-132045,2013-06-19 00:00:00.000,Second Class,46.273
SF-2013-8510,2013-06-21 00:00:00.000,First Class,5.96
MO-2013-5330,2013-06-27 00:00:00.000,Second Class,8.87
MX-2013-129924,2013-06-27 00:00:00.000,First Class,13.628
MX-2013-129924,2013-06-27 00:00:00.000,First Class,7.178
IN-2013-63542,2013-07-03 00:00:00.000,Second Class,20.9
IN-2013-63542,2013-07-03 00:00:00.000,Second Class,169.69
IN-2013-63542,2013-07-03 00:00:00.000,Second Class,123.0
RS-2013-1610,2013-07-19 00:00:00.000,First Class,24.65
ES-2013-4122424,2013-07-20 00:00:00.000,First Class,62.19
MO-2013-2310,2013-07-23 00:00:00.000,Second Class,2.94
MX-2013-164154,2013-07-25 00:00:00.000,First Class,2.472
ES-2013-2058218,2013-07-25 00:00:00.000,Same Day,85.76
MO-2013-1730,2013-08-01 00:00:00.000,Second Class,8.7
MX-2013-145898,2013-08-08 00:00:00.000,Second Class,6.012
ES-2013-5504072,2013-08-11 00:00:00.000,Second Class,2.69
ES-2013-5504072,2013-08-11 00:00:00.000,Second Class,7.75
IN-2013-58915,2013-08-11 00:00:00.000,First Class,20.15
ES-2013-4054650,2013-08-15 00:00:00.000,Second Class,16.78
NG-2013-1440,2013-08-18 00:00:00.000,Second Class,4.46
NG-2013-1440,2013-08-18 00:00:00.000,Second Class,38.8
IN-2013-63815,2013-08-21 00:00:00.000,Second Class,31.84
CA-2013-4740,2013-08-23 00:00:00.000,Second Class,18.09
ES-2013-1408978,2013-08-27 00:00:00.000,Second Class,16.39
ES-2013-1408978,2013-08-27 00:00:00.000,Second Class,2.71
ES-2013-4434786,2013-08-30 00:00:00.000,Second Class,38.47
ID-2013-12624,2013-09-02 00:00:00.000,Second Class,4.01
ES-2013-3845157,2013-09-14 00:00:00.000,Second Class,1.17
EZ-2013-2680,2013-09-15 00:00:00.000,Second Class,12.78
ZA-2013-9740,2013-09-15 00:00:00.000,Second Class,88.14
IT-2013-3050624,2013-09-16 00:00:00.000,Second Class,33.53
MX-2013-158064,2013-09-21 00:00:00.000,Second Class,72.539
MX-2013-158064,2013-09-21 00:00:00.000,Second Class,24.613
MX-2013-100573,2013-09-22 00:00:00.000,Second Class,2.669
MX-2013-151764,2013-09-24 00:00:00.000,Second Class,13.447
MX-2013-163328,2013-09-23 00:00:00.000,Same Day,18.435
ES-2013-4636934,2013-09-27 00:00:00.000,Same Day,128.32
ES-2013-4636934,2013-09-27 00:00:00.000,Same Day,2.38
ES-2013-4636934,2013-09-27 00:00:00.000,Same Day,30.71
MX-2013-142405,2013-09-30 00:00:00.000,First Class,3.652
MX-2013-161018,2013-10-05 00:00:00.000,Second Class,19.941
SF-2013-70,2013-10-11 00:00:00.000,Second Class,26.46
IN-2013-65677,2013-10-14 00:00:00.000,First Class,112.06
ES-2013-5085939,2013-10-19 00:00:00.000,First Class,65.04
ES-2013-4511365,2013-11-02 00:00:00.000,Second Class,2.22
AO-2013-4310,2013-11-04 00:00:00.000,Second Class,8.67
IN-2013-60308,2013-11-04 00:00:00.000,First Class,12.29
MX-2013-127012,2013-11-08 00:00:00.000,Second Class,24.257
ES-2013-3059419,2013-11-09 00:00:00.000,Second Class,7.0
IN-2013-73342,2013-11-15 00:00:00.000,Second Class,10.86
IN-2013-82260,2013-11-18 00:00:00.000,Second Class,29.85
IN-2013-82260,2013-11-18 00:00:00.000,Second Class,6.92
MO-2013-8630,2013-11-23 00:00:00.000,Same Day,556.45
ES-2013-4020783,2013-11-27 00:00:00.000,Second Class,4.48
MX-2013-109750,2013-12-05 00:00:00.000,Second Class,2.998
ES-2013-2571754,2013-12-06 00:00:00.000,First Class,13.12
ES-2013-1883688,2013-12-07 00:00:00.000,First Class,5.43
MX-2013-107006,2013-12-11 00:00:00.000,First Class,35.492
MX-2013-150238,2013-12-14 00:00:00.000,Second Class,4.134
MX-2013-150238,2013-12-14 00:00:00.000,Second Class,2.455
IN-2013-58012,2013-12-14 00:00:00.000,Second Class,12.16
IN-2013-22389,2013-12-16 00:00:00.000,First Class,24.26
ES-2013-2048769,2013-12-16 00:00:00.000,Second Class,7.99
MX-2013-145275,2013-12-20 00:00:00.000,Second Class,6.107
MX-2013-145275,2013-12-20 00:00:00.000,Second Class,0.413
MX-2013-145275,2013-12-20 00:00:00.000,Second Class,9.854
IN-2013-80818,2013-12-21 00:00:00.000,Second Class,1.68
IT-2013-5081262,2013-12-22 00:00:00.000,Second Class,13.04
MX-2013-112956,2013-12-25 00:00:00.000,Second Class,5.605
MX-2013-112956,2013-12-25 00:00:00.000,Second Class,0.707
MX-2013-165939,2013-12-30 00:00:00.000,Second Class,2.811
IN-2014-23467,2014-01-04 00:00:00.000,Same Day,6.34
MX-2014-111122,2014-01-15 00:00:00.000,Same Day,103.404
IN-2014-64669,2014-01-22 00:00:00.000,First Class,11.58
MX-2014-138317,2014-01-30 00:00:00.000,First Class,2.398
MX-2014-154466,2014-02-05 00:00:00.000,First Class,9.517
ES-2014-5488768,2014-02-10 00:00:00.000,First Class,19.39
ES-2014-2829389,2014-02-17 00:00:00.000,Second Class,0.93
IN-2014-70465,2014-02-18 00:00:00.000,Second Class,1.67
RS-2014-3230,2014-02-22 00:00:00.000,First Class,16.53
EG-2014-6180,2014-02-23 00:00:00.000,Second Class,10.23
TZ-2014-3030,2014-03-01 00:00:00.000,First Class,3.52
MX-2014-106362,2014-03-05 00:00:00.000,Second Class,8.931
MX-2014-122959,2014-03-07 00:00:00.000,First Class,22.111
MX-2014-147893,2014-03-11 00:00:00.000,First Class,8.572
MX-2014-147893,2014-03-11 00:00:00.000,First Class,5.973
MX-2014-147893,2014-03-11 00:00:00.000,First Class,19.074
MX-2014-147893,2014-03-11 00:00:00.000,First Class,5.717
MX-2014-137141,2014-03-15 00:00:00.000,First Class,8.072
MX-2014-165442,2014-03-17 00:00:00.000,First Class,9.931
MX-2014-145072,2014-03-22 00:00:00.000,Second Class,3.501
MX-2014-145072,2014-03-22 00:00:00.000,Second Class,17.295
MX-2014-152961,2014-03-21 00:00:00.000,First Class,8.916
MX-2014-152961,2014-03-21 00:00:00.000,First Class,465.918
IN-2014-65719,2014-03-23 00:00:00.000,Second Class,4.29
RS-2014-4120,2014-03-23 00:00:00.000,Second Class,16.07
IN-2014-17104,2014-03-31 00:00:00.000,Second Class,13.84
IN-2014-17104,2014-03-31 00:00:00.000,Second Class,3.01
IN-2014-78200,2014-04-04 00:00:00.000,First Class,3.0
MX-2014-146087,2014-04-13 00:00:00.000,Second Class,10.928
ES-2014-5281275,2014-04-14 00:00:00.000,Second Class,2.98
MX-2014-133830,2014-04-17 00:00:00.000,First Class,303.631
MX-2014-133830,2014-04-17 00:00:00.000,First Class,79.38
MX-2014-133830,2014-04-17 00:00:00.000,First Class,20.378
MX-2014-133830,2014-04-17 00:00:00.000,First Class,24.218
ES-2014-2036598,2014-04-22 00:00:00.000,Second Class,27.43
CG-2014-180,2014-04-20 00:00:00.000,First Class,12.57
MX-2014-146843,2014-04-24 00:00:00.000,Second Class,19.128
IN-2014-74644,2014-04-26 00:00:00.000,Second Class,28.18
IN-2014-69408,2014-05-03 00:00:00.000,Second Class,5.61
IN-2014-69408,2014-05-03 00:00:00.000,Second Class,1.43
MX-2014-150336,2014-05-02 00:00:00.000,Second Class,7.046
IN-2014-71256,2014-05-06 00:00:00.000,Second Class,12.73
IN-2014-71256,2014-05-06 00:00:00.000,Second Class,2.65
IN-2014-71256,2014-05-06 00:00:00.000,Second Class,16.75
ES-2014-5054547,2014-05-06 00:00:00.000,Second Class,4.09
IN-2014-71907,2014-05-07 00:00:00.000,Second Class,16.47
MX-2014-119620,2014-05-08 00:00:00.000,Second Class,3.188
MX-2014-114545,2014-05-17 00:00:00.000,Second Class,2.019
MX-2014-114545,2014-05-17 00:00:00.000,Second Class,7.549
IN-2014-26533,2014-05-18 00:00:00.000,Second Class,5.9
IN-2014-84948,2014-05-18 00:00:00.000,First Class,22.04
ES-2014-4430801,2014-05-22 00:00:00.000,Second Class,20.18
ES-2014-4430801,2014-05-22 00:00:00.000,Second Class,20.85
ES-2014-4430801,2014-05-22 00:00:00.000,Second Class,50.58
US-2014-169936,2014-05-25 00:00:00.000,First Class,12.659
IN-2014-23761,2014-06-04 00:00:00.000,First Class,20.29
ES-2014-1472055,2014-06-04 00:00:00.000,Same Day,17.23
MX-2014-154067,2014-06-08 00:00:00.000,Second Class,11.689
IN-2014-74987,2014-06-12 00:00:00.000,Second Class,10.25
MX-2014-163839,2014-06-17 00:00:00.000,Second Class,46.729
EG-2014-6160,2014-06-19 00:00:00.000,Second Class,27.52
MX-2014-166716,2014-06-20 00:00:00.000,Second Class,5.405
MX-2014-122497,2014-06-22 00:00:00.000,First Class,29.585
MX-2014-122497,2014-06-22 00:00:00.000,First Class,3.484
IN-2014-14402,2014-06-28 00:00:00.000,Second Class,0.27
IN-2014-14402,2014-06-28 00:00:00.000,Second Class,10.67
IT-2014-2277753,2014-07-02 00:00:00.000,Second Class,5.5
ES-2014-2189069,2014-06-30 00:00:00.000,Same Day,68.59
ES-2014-2189069,2014-06-30 00:00:00.000,Same Day,7.86
IN-2014-63374,2014-07-02 00:00:00.000,Second Class,6.27
IR-2014-6230,2014-07-03 00:00:00.000,Second Class,28.45
GH-2014-4170,2014-07-13 00:00:00.000,First Class,9.57
IN-2014-38937,2014-07-15 00:00:00.000,First Class,10.2
ES-2014-3388021,2014-07-17 00:00:00.000,First Class,5.39
IN-2014-19911,2014-07-25 00:00:00.000,First Class,194.61
SL-2014-420,2014-07-30 00:00:00.000,First Class,0.33
IN-2014-38930,2014-07-29 00:00:00.000,Same Day,24.35
CA-2014-7620,2014-08-04 00:00:00.000,Same Day,53.9
CA-2014-7620,2014-08-04 00:00:00.000,Same Day,8.04
MX-2014-160080,2014-08-09 00:00:00.000,Second Class,10.428
IN-2014-76387,2014-08-12 00:00:00.000,First Class,31.34
IN-2014-76387,2014-08-12 00:00:00.000,First Class,11.96
ES-2014-3352897,2014-08-12 00:00:00.000,First Class,3.01
SF-2014-8990,2014-08-12 00:00:00.000,Same Day,29.23
ES-2014-5334183,2014-08-13 00:00:00.000,First Class,7.68
IN-2014-25903,2014-08-17 00:00:00.000,First Class,18.47
IN-2014-25903,2014-08-17 00:00:00.000,First Class,16.39
IN-2014-45202,2014-08-26 00:00:00.000,Same Day,6.55
MX-2014-143322,2014-08-28 00:00:00.000,First Class,60.34
ES-2014-1035204,2014-08-30 00:00:00.000,Second Class,25.58
ES-2014-3497227,2014-09-03 00:00:00.000,First Class,16.48
ES-2014-1854100,2014-09-06 00:00:00.000,Same Day,6.64
RS-2014-7450,2014-09-12 00:00:00.000,Second Class,25.04
RS-2014-7450,2014-09-12 00:00:00.000,Second Class,14.68
IT-2014-5768200,2014-09-14 00:00:00.000,Second Class,2.54
IT-2014-5768200,2014-09-14 00:00:00.000,Second Class,15.31
ES-2014-5332989,2014-09-14 00:00:00.000,Second Class,35.31
IN-2014-41814,2014-09-14 00:00:00.000,First Class,140.34
ES-2014-2548169,2014-09-14 00:00:00.000,First Class,7.36
MX-2014-114097,2014-09-19 00:00:00.000,First Class,3.474
MX-2014-114097,2014-09-19 00:00:00.000,First Class,2.38
MX-2014-166135,2014-09-19 00:00:00.000,First Class,3.836
MX-2014-166135,2014-09-19 00:00:00.000,First Class,91.14
IN-2014-81154,2014-09-19 00:00:00.000,Same Day,33.62
IN-2014-81154,2014-09-19 00:00:00.000,Same Day,353.42
IN-2014-31503,2014-09-25 00:00:00.000,Second Class,67.9
IN-2014-20772,2014-09-25 00:00:00.000,Second Class,14.23
IN-2014-44012,2014-09-27 00:00:00.000,Second Class,5.27
IN-2014-44012,2014-09-27 00:00:00.000,Second Class,136.27
MX-2014-145527,2014-10-04 00:00:00.000,First Class,21.937
MX-2014-141614,2014-10-06 00:00:00.000,Second Class,19.046
MX-2014-154900,2014-10-10 00:00:00.000,First Class,62.547
IN-2014-73762,2014-10-13 00:00:00.000,Same Day,2.66
ES-2014-4971381,2014-10-18 00:00:00.000,Second Class,164.16
IN-2014-45188,2014-10-18 00:00:00.000,First Class,5.19
IN-2014-45188,2014-10-18 00:00:00.000,First Class,5.24
ES-2014-5249912,2014-10-19 00:00:00.000,First Class,14.25
ES-2014-5249912,2014-10-19 00:00:00.000,First Class,28.82
HU-2014-7310,2014-10-25 00:00:00.000,First Class,352.52
IN-2014-16320,2014-10-30 00:00:00.000,First Class,17.72
MX-2014-111234,2014-10-28 00:00:00.000,Same Day,11.205
MX-2014-111234,2014-10-28 00:00:00.000,Same Day,39.813
MX-2014-124674,2014-11-02 00:00:00.000,Second Class,34.459
GH-2014-6030,2014-11-04 00:00:00.000,First Class,4.23
IN-2014-51222,2014-11-06 00:00:00.000,First Class,6.02
UP-2014-5190,2014-11-07 00:00:00.000,First Class,45.25
IR-2014-7020,2014-11-15 00:00:00.000,First Class,44.53
IR-2014-7020,2014-11-15 00:00:00.000,First Class,26.98
MX-2014-149622,2014-11-17 00:00:00.000,Second Class,107.462
MX-2014-149622,2014-11-17 00:00:00.000,Second Class,7.714
MX-2014-146990,2014-11-21 00:00:00.000,First Class,5.346
MX-2014-146990,2014-11-21 00:00:00.000,First Class,4.826
MX-2014-146990,2014-11-21 00:00:00.000,First Class,46.82
MX-2014-154907,2014-11-20 00:00:00.000,Same Day,18.956
ES-2014-2139416,2014-11-22 00:00:00.000,First Class,40.49
ES-2014-3223817,2014-11-27 00:00:00.000,First Class,8.96
MX-2014-105970,2014-11-27 00:00:00.000,First Class,4.928
SF-2014-2330,2014-11-29 00:00:00.000,Second Class,400.03
MX-2014-165680,2014-12-01 00:00:00.000,Second Class,3.07
SA-2014-6520,2014-12-01 00:00:00.000,Second Class,18.38
IN-2014-23488,2014-12-02 00:00:00.000,First Class,2.43
ES-2014-3745756,2014-12-02 00:00:00.000,Second Class,15.97
ES-2014-2458882,2014-12-04 00:00:00.000,Same Day,86.58
IN-2014-82911,2014-12-05 00:00:00.000,Same Day,11.66
MX-2014-140438,2014-12-14 00:00:00.000,First Class,4.504
MX-2014-140438,2014-12-14 00:00:00.000,First Class,1.983
MX-2014-140438,2014-12-14 00:00:00.000,First Class,16.555
MX-2014-144316,2014-12-18 00:00:00.000,Second Class,3.563
MX-2014-144316,2014-12-18 00:00:00.000,Second Class,9.211
SF-2014-7520,2014-12-22 00:00:00.000,Second Class,10.78
SF-2014-7520,2014-12-22 00:00:00.000,Second Class,32.29
MX-2014-158827,2015-01-02 00:00:00.000,First Class,10.925
ES-2011-5158376,2011-01-26 00:00:00.000,Second Class,3.33
CA-2011-4710,2011-02-20 00:00:00.000,First Class,46.69
CA-2011-4710,2011-02-20 00:00:00.000,First Class,6.88
CA-2011-4710,2011-02-20 00:00:00.000,First Class,3.92
CA-2011-4710,2011-02-20 00:00:00.000,First Class,7.41
CA-2011-9510,2011-03-31 00:00:00.000,First Class,1.19
MX-2011-124170,2011-04-23 00:00:00.000,Second Class,4.978
MX-2011-152037,2011-09-16 00:00:00.000,Second Class,0.064
MX-2011-162488,2011-09-23 00:00:00.000,Same Day,3.385
ES-2011-1228490,2011-10-28 00:00:00.000,Second Class,2.05
IT-2011-3528798,2011-11-08 00:00:00.000,First Class,19.88
MX-2011-135573,2011-11-26 00:00:00.000,Second Class,8.738
ES-2012-4159779,2012-03-27 00:00:00.000,Same Day,0.2
ES-2012-5916678,2012-04-29 00:00:00.000,First Class,2.32
IN-2012-80391,2012-05-10 00:00:00.000,First Class,3.25
ES-2012-2654005,2012-05-22 00:00:00.000,Same Day,1.8
IN-2012-33288,2012-05-25 00:00:00.000,Second Class,1.79
IN-2012-78886,2012-06-04 00:00:00.000,Second Class,1.03
IN-2012-55821,2012-06-07 00:00:00.000,First Class,3.48
CA-2012-8880,2012-06-27 00:00:00.000,First Class,2.22
IN-2012-70619,2012-08-04 00:00:00.000,Second Class,1.77
IT-2012-4058325,2012-08-07 00:00:00.000,First Class,3.43
ES-2012-2462374,2012-11-21 00:00:00.000,Second Class,1.4
CA-2012-890,2012-12-08 00:00:00.000,First Class,0.71
MX-2012-114902,2012-12-27 00:00:00.000,Same Day,0.666
MX-2012-100258,2012-12-31 00:00:00.000,First Class,0.86
MX-2012-100258,2012-12-31 00:00:00.000,First Class,0.01
MX-2012-100258,2012-12-31 00:00:00.000,First Class,1.111
CA-2013-1140,2013-01-05 00:00:00.000,Second Class,1.44
ES-2013-5540061,2013-02-13 00:00:00.000,Same Day,2.47
IN-2013-70178,2013-03-17 00:00:00.000,Second Class,0.52
IN-2013-70178,2013-03-17 00:00:00.000,Second Class,3.52
CA-2013-800,2013-04-17 00:00:00.000,Same Day,3.27
ES-2013-1713812,2013-05-07 00:00:00.000,Same Day,7.24
IN-2013-48184,2013-06-10 00:00:00.000,Same Day,1.79
ES-2013-4727168,2013-07-06 00:00:00.000,First Class,2.14
CA-2013-8330,2013-08-10 00:00:00.000,First Class,0.57
CA-2013-8330,2013-08-10 00:00:00.000,First Class,2.65
IN-2013-71592,2013-08-26 00:00:00.000,Second Class,5.2
ES-2013-2371724,2013-08-27 00:00:00.000,Second Class,1.03
IN-2013-43151,2013-09-20 00:00:00.000,Second Class,1.61
MX-2013-158064,2013-09-21 00:00:00.000,Second Class,8.97
MX-2013-153878,2013-11-06 00:00:00.000,First Class,0.652
MX-2013-116624,2013-11-08 00:00:00.000,Same Day,1.921
IN-2013-15277,2013-11-11 00:00:00.000,Same Day,1.5
IT-2013-2720003,2013-12-06 00:00:00.000,First Class,10.41
MX-2013-107006,2013-12-11 00:00:00.000,First Class,7.547
MX-2013-150238,2013-12-14 00:00:00.000,Second Class,0.535
ES-2013-5634442,2013-12-22 00:00:00.000,First Class,3.68
ES-2014-4058824,2014-01-05 00:00:00.000,First Class,0.96
MX-2014-166660,2014-01-06 00:00:00.000,Same Day,5.436
CA-2014-7680,2014-01-15 00:00:00.000,Second Class,1.59
MX-2014-154466,2014-02-05 00:00:00.000,First Class,5.319
ES-2014-3168055,2014-02-10 00:00:00.000,First Class,1.45
ES-2014-4841141,2014-02-21 00:00:00.000,Same Day,8.1
ES-2014-4109088,2014-05-12 00:00:00.000,Second Class,1.31
IN-2014-27667,2014-05-15 00:00:00.000,First Class,1.22
MX-2014-163195,2014-06-01 00:00:00.000,Second Class,2.308
ES-2014-1472055,2014-06-04 00:00:00.000,Same Day,104.69
CA-2014-580,2014-06-28 00:00:00.000,Second Class,9.65
CA-2014-580,2014-06-28 00:00:00.000,Second Class,0.69
ES-2014-3078855,2014-06-28 00:00:00.000,Second Class,2.36
ES-2014-2189069,2014-06-30 00:00:00.000,Same Day,5.47
IN-2014-63374,2014-07-02 00:00:00.000,Second Class,10.34
ES-2014-1359331,2014-07-20 00:00:00.000,Second Class,6.41
ES-2014-4165651,2014-08-02 00:00:00.000,Second Class,6.02
CA-2014-1400,2014-08-18 00:00:00.000,Second Class,5.87
CA-2014-1400,2014-08-18 00:00:00.000,Second Class,8.91
ES-2014-5989518,2014-08-16 00:00:00.000,First Class,7.42
ES-2014-5335914,2014-08-21 00:00:00.000,First Class,5.01
ES-2014-5225520,2014-08-28 00:00:00.000,Second Class,0.59
ES-2014-1972860,2014-09-01 00:00:00.000,Same Day,3.29
MX-2014-162803,2014-09-12 00:00:00.000,First Class,0.023
IN-2014-41814,2014-09-14 00:00:00.000,First Class,2.21
IN-2014-81154,2014-09-19 00:00:00.000,Same Day,17.67
MX-2014-167871,2014-09-22 00:00:00.000,Second Class,1.869
MX-2014-149622,2014-11-17 00:00:00.000,Second Class,0.495
MX-2014-141229,2014-11-21 00:00:00.000,First Class,1.782
MX-2014-129833,2014-12-05 00:00:00.000,First Class,4.173
